return_id,order_item_id,order_id,product_id,return_date,return_qty,return_reason,refund_amount,restocked
1253,28989,13661,1052,2024-05-15,3,Changed Mind,762.68,True
1254,28990,13661,300,2024-06-02,3,Size Issue,1505.12,True
1255,28992,13661,524,2024-05-11,1,Defective,7.45,False
1256,29055,13691,31,2025-12-25,2,Not as Described,2268.72,True
1257,29197,13759,166,2023-11-03,1,Not as Described,311.08,True
1258,29208,13764,1208,2024-05-31,4,Changed Mind,111.15,True
1259,29209,13764,486,2024-06-21,4,Changed Mind,1541.2,False
1260,29210,13765,474,2024-10-20,3,Changed Mind,3669.92,False
1261,29309,13812,502,2023-11-14,1,Damaged in Transit,1062.05,False
1262,29374,13839,987,2024-02-28,5,Not as Described,5616.82,True
1263,29431,13866,597,2024-11-08,5,Size Issue,4759.45,True
1264,29515,13904,240,2024-01-04,1,Size Issue,939.73,True
1265,29534,13913,412,2024-06-12,2,Not as Described,2552.7,True
1266,29535,13913,785,2024-06-11,1,Size Issue,936.59,False
1267,29554,13926,385,2024-12-25,1,Defective,799.45,True
1268,29555,13926,229,2025-01-02,1,Size Issue,1602.1,False
1269,29587,13943,391,2024-11-26,2,Defective,51.28,True
1270,29607,13952,449,2024-06-12,3,Defective,3235.43,True
1271,29608,13952,873,2024-06-08,2,Not as Described,830.23,True
1272,29609,13952,714,2024-06-05,1,Changed Mind,966.59,True
1273,29628,13960,8,2023-05-03,4,Defective,4772.94,True
1274,29678,13985,751,2023-02-09,1,Changed Mind,1403.39,True
1275,29769,14031,397,2024-07-26,3,Changed Mind,1846.67,False
1276,29781,14036,419,2023-02-16,2,Changed Mind,2094.45,False
1277,29795,14045,9,2023-04-21,1,Wrong Item,428.28,False
1278,29796,14045,761,2023-04-13,2,Size Issue,2263.37,True
1279,29817,14055,814,2025-07-26,4,Wrong Item,462.32,False
1280,29819,14057,827,2024-11-26,1,Size Issue,1736.14,True
1281,29820,14057,867,2024-12-12,1,Damaged in Transit,40.3,True
1282,29871,14086,356,2025-06-20,2,Wrong Item,412.67,False
1283,29878,14090,676,2023-09-12,2,Duplicate Order,1751.11,True
1284,29879,14090,754,2023-09-08,2,Damaged in Transit,2789.68,True
1285,29997,14143,1196,2023-12-27,2,Defective,2763.56,True
1286,30011,14150,752,2022-11-13,1,Changed Mind,225.69,True
1287,30013,14150,1054,2022-11-16,2,Defective,3045.0,True
1288,30020,14156,1067,2024-07-30,1,Defective,142.1,True
1289,30080,14185,137,2025-09-28,2,Changed Mind,2752.67,True
1290,30081,14185,95,2025-10-11,1,Defective,131.89,True
1291,30120,14208,263,2024-09-08,1,Size Issue,216.17,False
1292,30140,14218,447,2022-05-27,1,Changed Mind,766.43,True
1293,30186,14241,880,2025-06-20,6,Damaged in Transit,1696.54,True
1294,30188,14241,47,2025-07-04,2,Size Issue,3005.07,True
1295,30211,14252,1004,2023-09-02,1,Size Issue,1507.46,False
1296,30344,14303,563,2024-11-18,3,Changed Mind,3074.02,True
1297,30345,14303,738,2024-12-08,4,Changed Mind,2665.64,True
1298,30346,14303,920,2024-11-15,1,Changed Mind,74.99,True
1299,30347,14303,105,2024-11-19,3,Wrong Item,2302.71,True
1300,30368,14312,862,2025-01-01,1,Changed Mind,1423.78,True
1301,30370,14312,1172,2025-01-17,1,Defective,624.37,True
1302,30371,14312,855,2025-01-14,6,Changed Mind,4509.1,True
1303,30372,14312,391,2025-01-05,1,Size Issue,25.13,True
1304,30406,14331,412,2024-07-17,2,Not as Described,2647.8,False
1305,30407,14331,1208,2024-08-11,1,Size Issue,26.3,False
1306,30429,14341,941,2024-09-09,2,Duplicate Order,2994.96,True
1307,30430,14341,490,2024-09-06,2,Size Issue,3266.6,True
1308,30441,14346,543,2025-01-10,2,Size Issue,190.75,True
1309,30443,14346,721,2025-01-18,2,Size Issue,2809.02,False
1310,30450,14350,1095,2023-02-02,1,Duplicate Order,1569.0,True
1311,30452,14350,1056,2023-02-21,5,Size Issue,7120.88,False
1312,30453,14350,1143,2023-02-11,3,Wrong Item,1141.71,True
1313,30576,14404,259,2022-12-30,5,Damaged in Transit,5265.99,True
1314,30579,14407,579,2025-02-01,1,Damaged in Transit,1753.48,True
1315,30581,14407,726,2025-01-16,1,Duplicate Order,672.04,True
1316,30582,14407,114,2025-01-22,6,Size Issue,5156.86,True
1317,30592,14410,411,2025-04-29,1,Size Issue,540.86,True
1318,30593,14410,1164,2025-04-28,2,Not as Described,1020.63,True
1319,30594,14410,561,2025-04-10,3,Changed Mind,328.42,True
1320,30595,14410,180,2025-04-29,1,Not as Described,1501.03,True
1321,30612,14418,409,2025-09-30,2,Changed Mind,296.91,True
1322,30663,14448,1038,2025-10-02,1,Duplicate Order,1474.91,True
1323,30664,14448,410,2025-10-02,5,Size Issue,2265.18,True
1324,30760,14496,791,2023-05-18,6,Not as Described,4308.27,False
1325,30858,14538,688,2023-10-07,3,Damaged in Transit,612.82,True
1326,30859,14538,469,2023-09-28,3,Wrong Item,4216.31,False
1327,30924,14567,227,2025-07-31,1,Changed Mind,76.79,True
1328,31096,14637,473,2024-11-29,1,Not as Described,1680.72,True
1329,31097,14637,343,2024-12-11,2,Size Issue,1217.4,False
1330,31174,14672,570,2024-07-04,3,Not as Described,1260.35,True
1331,31246,14704,37,2024-04-26,1,Changed Mind,1641.64,False
1332,31247,14704,372,2024-05-21,1,Size Issue,1659.93,True
1333,31248,14704,628,2024-05-06,3,Size Issue,5162.96,True
1334,31249,14704,632,2024-05-14,1,Wrong Item,521.42,True
1335,31252,14706,784,2025-03-10,5,Changed Mind,4186.24,False
1336,31448,14799,283,2022-10-09,3,Changed Mind,851.1,True
1337,31458,14804,652,2025-05-30,2,Wrong Item,1354.82,True
1338,31550,14844,1140,2022-05-20,2,Changed Mind,3221.46,True
1339,31584,14860,539,2024-12-18,2,Defective,2705.6,True
1340,31664,14896,170,2025-12-01,2,Changed Mind,1484.58,False
1341,31665,14896,906,2025-11-09,2,Changed Mind,2808.84,True
1342,31666,14896,791,2025-11-24,1,Defective,728.7,True
1343,31667,14896,43,2025-11-10,1,Changed Mind,994.71,True
1344,31701,14912,172,2025-03-22,1,Changed Mind,898.99,True
1345,31718,14920,1084,2024-01-09,1,Changed Mind,45.38,True
1346,31719,14920,309,2023-12-21,1,Size Issue,1011.94,True
1347,31735,14927,123,2024-02-04,5,Size Issue,8086.35,False
1348,31736,14927,939,2024-02-10,2,Defective,3028.78,False
1349,31758,14938,655,2024-04-26,4,Defective,1486.54,False
1350,31848,14981,891,2024-07-24,1,Size Issue,1406.92,True
1351,31849,14981,298,2024-07-24,2,Defective,2551.2,False
1352,31850,14981,741,2024-07-23,1,Not as Described,1706.85,True
1353,31851,14981,509,2024-08-08,3,Changed Mind,3672.46,True
1354,31852,14981,949,2024-08-11,4,Not as Described,6973.17,True
1355,31874,14991,234,2024-08-25,2,Changed Mind,512.96,True
1356,31875,14991,1080,2024-08-19,1,Defective,1305.5,True
1357,31876,14991,478,2024-08-15,2,Changed Mind,333.92,True
1358,31877,14991,410,2024-08-25,1,Defective,460.78,True
1359,31927,15018,443,2025-08-22,1,Duplicate Order,405.77,True
1360,31928,15018,188,2025-08-28,1,Changed Mind,721.25,False
1361,32018,15055,6,2024-02-09,2,Size Issue,1002.56,True
1362,32019,15055,796,2024-01-16,1,Damaged in Transit,1402.35,True
1363,32036,15060,182,2023-04-17,5,Damaged in Transit,2974.53,False
1364,32093,15089,187,2024-04-30,1,Defective,1328.05,False
1365,32094,15089,1203,2024-05-13,2,Not as Described,1169.73,True
1366,32095,15089,166,2024-04-29,3,Damaged in Transit,885.47,False
1367,32110,15097,1047,2024-07-22,1,Changed Mind,1233.52,False
1368,32115,15101,576,2025-11-01,1,Changed Mind,290.12,False
1369,32116,15101,82,2025-11-06,4,Damaged in Transit,1833.3,True
1370,32117,15101,525,2025-10-31,1,Size Issue,352.51,True
1371,32126,15107,581,2025-04-16,1,Wrong Item,684.51,False
1372,32179,15131,699,2024-09-16,1,Defective,810.06,True
1373,32180,15131,487,2024-10-01,1,Size Issue,1556.46,True
1374,32183,15133,700,2024-06-19,5,Defective,2644.55,False
1375,32188,15136,366,2023-07-19,2,Changed Mind,208.28,True
1376,32189,15136,924,2023-07-24,1,Changed Mind,432.7,True
1377,32190,15136,246,2023-07-26,5,Defective,4660.19,True
1378,32191,15136,434,2023-07-21,1,Changed Mind,1708.53,True
1379,32194,15138,198,2022-02-15,1,Changed Mind,992.7,False
1380,32195,15138,641,2022-01-31,2,Defective,26.73,False
1381,32196,15138,722,2022-02-03,1,Defective,394.44,True
1382,32204,15141,886,2025-03-30,2,Changed Mind,626.91,True
1383,32205,15141,751,2025-04-05,2,Changed Mind,2780.07,True
1384,32305,15186,183,2023-05-06,2,Defective,2817.88,True
1385,32306,15186,939,2023-05-18,4,Size Issue,6013.11,False
1386,32307,15186,1031,2023-05-05,1,Defective,760.73,True
1387,32364,15218,62,2024-11-19,2,Changed Mind,2586.97,False
1388,32365,15218,916,2024-11-25,1,Not as Described,1064.35,True
1389,32366,15218,810,2024-11-10,1,Duplicate Order,877.33,False
1390,32405,15238,82,2024-08-31,2,Damaged in Transit,922.05,True
1391,32406,15238,1083,2024-08-29,2,Changed Mind,2323.28,True
1392,32407,15239,537,2024-03-21,1,Defective,55.75,True
1393,32447,15258,7,2025-06-27,5,Defective,7973.16,False
1394,32449,15258,821,2025-07-08,2,Duplicate Order,438.34,True
1395,32472,15267,745,2022-03-12,5,Duplicate Order,1624.4,True
1396,32473,15267,490,2022-03-19,1,Not as Described,1531.65,True
1397,32474,15267,1033,2022-03-27,2,Wrong Item,347.83,True
1398,32489,15272,331,2022-07-13,1,Not as Described,1536.47,True
1399,32490,15272,656,2022-08-02,5,Damaged in Transit,5827.69,True
1400,32496,15275,175,2023-03-28,1,Changed Mind,1416.23,True
1401,32497,15275,292,2023-04-07,5,Defective,7247.69,True
1402,32498,15275,864,2023-04-21,2,Size Issue,2188.79,True
1403,32537,15291,286,2024-08-14,2,Size Issue,1706.02,True
1404,32538,15291,37,2024-08-10,2,Duplicate Order,3207.46,True
1405,32539,15291,540,2024-08-08,1,Wrong Item,1144.23,True
1406,32540,15291,103,2024-08-01,5,Defective,371.35,False
1407,32553,15297,276,2024-04-14,1,Changed Mind,1445.22,True
1408,32558,15299,1012,2025-12-26,2,Not as Described,3069.66,True
1409,32559,15299,992,2026-01-01,3,Defective,594.55,True
1410,32560,15299,886,2025-12-15,3,Size Issue,936.55,True
1411,32678,15351,102,2024-11-30,1,Defective,978.91,True
1412,32679,15351,837,2024-12-10,3,Wrong Item,2488.18,True
1413,32687,15355,461,2025-06-08,1,Wrong Item,1659.29,True
1414,32688,15355,949,2025-05-18,4,Duplicate Order,6374.41,True
1415,32698,15360,466,2025-07-17,2,Size Issue,1816.38,True
1416,32742,15381,389,2025-11-24,5,Damaged in Transit,98.46,True
1417,32743,15381,599,2025-11-09,5,Changed Mind,1322.97,False
1418,32777,15395,436,2022-11-21,1,Changed Mind,694.86,False
1419,32778,15395,790,2022-12-11,3,Size Issue,2884.75,True
1420,32798,15404,616,2025-03-26,1,Changed Mind,491.85,True
1421,32799,15404,295,2025-04-18,1,Duplicate Order,872.85,True
1422,32800,15404,498,2025-03-22,2,Defective,2861.42,False
1423,32819,15411,325,2026-01-02,1,Wrong Item,167.72,True
1424,32820,15411,1022,2026-01-14,1,Changed Mind,1564.51,True
1425,32835,15417,601,2025-10-23,2,Changed Mind,3071.85,True
1426,32838,15417,213,2025-10-23,6,Changed Mind,5227.33,True
1427,32839,15417,182,2025-11-06,5,Duplicate Order,2855.95,True
1428,32928,15461,29,2025-11-18,1,Changed Mind,1236.35,True
1429,32929,15461,169,2025-11-26,3,Size Issue,1599.0,True
1430,32976,15483,1147,2024-09-26,4,Wrong Item,6702.17,False
1431,32977,15483,1108,2024-09-26,1,Damaged in Transit,1373.09,True
1432,32983,15487,181,2024-09-11,6,Size Issue,1142.42,False
1433,33132,15553,193,2024-06-08,1,Wrong Item,389.41,False
1434,33146,15558,862,2023-11-06,1,Not as Described,1414.18,False
1435,33147,15558,896,2023-11-18,3,Changed Mind,1166.36,False
1436,33148,15558,691,2023-11-14,1,Size Issue,322.34,False
1437,33178,15576,1125,2024-12-26,3,Defective,1035.33,True
1438,33204,15587,341,2023-06-11,1,Changed Mind,1214.62,True
1439,33205,15587,649,2023-05-21,1,Changed Mind,645.71,False
1440,33223,15597,1053,2022-11-15,5,Defective,721.99,True
1441,33224,15597,972,2022-12-01,5,Defective,1147.75,True
1442,33225,15597,1198,2022-11-30,1,Duplicate Order,223.42,True
1443,33233,15601,763,2023-07-17,1,Wrong Item,1566.93,False
1444,33234,15601,368,2023-07-16,1,Changed Mind,1283.42,True
1445,33249,15608,799,2024-09-29,1,Changed Mind,739.91,False
1446,33250,15608,826,2024-09-26,1,Changed Mind,59.21,True
1447,33256,15613,922,2025-09-12,1,Changed Mind,991.33,True
1448,33266,15619,697,2024-06-19,5,Damaged in Transit,5369.8,True
1449,33267,15619,358,2024-07-06,2,Not as Described,1383.61,False
1450,33283,15628,264,2025-09-01,1,Defective,61.75,True
1451,33284,15628,169,2025-08-19,1,Size Issue,542.81,True
1452,33285,15628,759,2025-09-07,1,Not as Described,1240.18,True
1453,33286,15628,374,2025-08-30,1,Changed Mind,333.13,True
1454,33313,15642,823,2024-04-22,2,Damaged in Transit,1076.78,True
1455,33314,15642,621,2024-05-09,1,Changed Mind,696.24,True
1456,33342,15655,213,2023-12-25,2,Changed Mind,1714.27,True
1457,33343,15655,463,2023-12-09,1,Size Issue,720.55,True
1458,33359,15665,637,2025-11-07,1,Size Issue,900.33,True
1459,33360,15665,938,2025-11-08,6,Damaged in Transit,738.45,False
1460,33361,15665,110,2025-11-05,2,Damaged in Transit,2622.23,True
1461,33362,15665,853,2025-11-21,1,Changed Mind,1488.81,True
1462,33437,15703,44,2024-12-11,4,Changed Mind,3078.37,True
1463,33438,15703,774,2024-11-23,1,Defective,1111.89,False
1464,33439,15703,128,2024-12-07,1,Defective,65.11,False
1465,33440,15703,1105,2024-11-24,1,Defective,421.6,True
1466,33466,15712,1032,2024-05-30,6,Wrong Item,8732.69,False
1467,33467,15712,887,2024-05-27,4,Wrong Item,5807.99,False
1468,33499,15726,495,2022-08-04,1,Defective,310.63,True
1469,33514,15735,90,2024-10-11,2,Not as Described,2789.64,False
1470,33515,15736,49,2023-01-13,5,Not as Described,556.95,True
1471,33524,15742,320,2023-09-15,3,Wrong Item,4029.51,False
1472,33525,15742,785,2023-09-24,1,Defective,966.34,True
1473,33526,15742,570,2023-10-03,2,Defective,843.78,True
1474,33527,15742,715,2023-10-06,2,Damaged in Transit,1486.93,True
1475,33581,15766,633,2024-05-28,1,Changed Mind,1251.07,True
1476,33582,15766,297,2024-05-16,1,Defective,964.85,False
1477,33583,15766,1123,2024-06-01,5,Changed Mind,5687.53,True
1478,33621,15782,794,2022-10-01,1,Size Issue,911.91,True
1479,33622,15782,781,2022-10-08,2,Size Issue,1956.63,True
1480,33623,15782,417,2022-10-19,3,Changed Mind,1334.74,True
1481,33624,15782,440,2022-09-28,4,Defective,2188.59,True
1482,33625,15782,423,2022-10-11,1,Wrong Item,1572.12,True
1483,33641,15792,1018,2025-12-05,4,Changed Mind,178.74,True
1484,33642,15792,1059,2025-11-28,1,Defective,1764.42,True
1485,33685,15817,305,2024-01-09,1,Size Issue,1212.8,True
1486,33687,15818,516,2024-10-12,3,Size Issue,1263.27,True
1487,33719,15831,935,2023-10-10,3,Changed Mind,2777.97,False
1488,33732,15839,458,2025-10-10,1,Size Issue,304.01,True
1489,33740,15842,897,2024-02-28,1,Changed Mind,1630.18,True
1490,33741,15842,1112,2024-03-14,1,Size Issue,1396.16,True
1491,33811,15873,785,2022-10-05,1,Changed Mind,905.2,False
1492,33848,15894,93,2024-11-17,2,Defective,800.96,True
1493,33849,15894,1130,2024-11-18,1,Wrong Item,78.96,False
1494,33850,15894,185,2024-11-08,1,Not as Described,52.59,False
1495,33896,15917,294,2024-10-06,2,Size Issue,1624.38,True
1496,33923,15929,517,2023-10-01,5,Size Issue,3163.53,False
1497,33934,15935,1160,2024-10-28,2,Wrong Item,1266.41,False
1498,33935,15935,808,2024-10-07,1,Changed Mind,1580.66,False
1499,33970,15948,1045,2023-05-07,1,Changed Mind,1745.74,True
1500,33971,15948,371,2023-05-02,1,Not as Described,898.31,True
1501,34044,15983,1029,2025-12-06,2,Wrong Item,1685.91,True
1502,34091,16004,242,2025-09-05,1,Size Issue,816.37,True
1503,34124,16019,813,2023-09-11,4,Changed Mind,4528.47,True
1504,34125,16019,1186,2023-09-06,3,Defective,5020.47,True
1505,34256,16083,27,2025-03-03,2,Defective,2539.77,True
1506,34257,16084,563,2022-04-03,3,Damaged in Transit,2860.62,False
1507,34258,16084,649,2022-03-23,2,Wrong Item,1199.19,True
1508,34281,16093,994,2024-04-29,1,Changed Mind,1030.53,True
1509,34282,16093,1085,2024-05-01,4,Defective,6666.91,True
1510,34283,16093,37,2024-05-16,6,Changed Mind,10255.64,False
1511,34314,16109,912,2024-07-30,2,Defective,142.36,True
1512,34315,16109,825,2024-07-18,1,Size Issue,1263.84,True
1513,34316,16109,171,2024-07-28,5,Wrong Item,2839.7,False
1514,34317,16109,211,2024-07-22,2,Defective,1337.66,False
1515,34318,16109,1003,2024-07-24,4,Changed Mind,6357.51,False
1516,34329,16116,1147,2023-07-29,3,Size Issue,4644.38,True
1517,34331,16116,72,2023-08-23,1,Size Issue,1429.52,True
1518,34344,16123,1213,2023-08-03,2,Wrong Item,505.45,True
1519,34345,16123,971,2023-08-04,1,Defective,1243.91,True
1520,34418,16157,51,2023-12-14,4,Changed Mind,2020.49,True
1521,34419,16157,825,2023-12-14,1,Changed Mind,1266.49,True
1522,34420,16157,620,2023-12-10,1,Changed Mind,1052.11,True
1523,34456,16174,782,2024-10-16,1,Changed Mind,358.55,True
1524,34489,16187,1038,2024-08-24,3,Changed Mind,4431.19,True
1525,34552,16216,840,2024-12-08,6,Damaged in Transit,6356.01,True
1526,34587,16232,847,2025-01-06,1,Defective,212.39,True
1527,34588,16232,78,2025-01-04,1,Size Issue,681.68,True
1528,34656,16260,300,2024-07-13,6,Changed Mind,2796.87,False
1529,34658,16260,553,2024-06-27,4,Wrong Item,1793.93,True
1530,34742,16297,756,2022-08-25,5,Not as Described,5273.13,True
1531,34743,16297,142,2022-09-06,2,Changed Mind,2197.79,False
1532,34778,16316,521,2022-10-30,1,Changed Mind,603.9,True
1533,34848,16353,1206,2023-01-29,1,Damaged in Transit,530.35,True
1534,34850,16353,226,2023-02-16,2,Changed Mind,2968.63,True
1535,34891,16371,132,2024-11-17,4,Size Issue,4907.68,True
1536,34892,16371,555,2024-12-06,1,Wrong Item,635.64,True
1537,34893,16371,1069,2024-12-10,3,Defective,3645.58,True
1538,34894,16371,629,2024-11-28,3,Damaged in Transit,2927.37,False
1539,34895,16371,929,2024-12-04,2,Not as Described,587.57,True
1540,34928,16390,781,2025-06-06,1,Size Issue,1027.6,False
1541,34929,16391,220,2022-08-07,1,Wrong Item,535.1,True
1542,34930,16391,639,2022-07-26,1,Defective,1581.53,True
1543,35007,16431,49,2022-10-02,5,Defective,567.4,True
1544,35013,16433,834,2024-06-02,2,Damaged in Transit,1561.93,True
1545,35078,16466,1122,2023-05-12,5,Damaged in Transit,5718.64,False
1546,35114,16488,5,2024-10-04,4,Defective,6728.59,False
1547,35115,16488,425,2024-09-21,2,Defective,390.16,True
1548,35116,16488,922,2024-09-27,2,Defective,2011.89,False
1549,35154,16510,1086,2025-11-28,1,Defective,235.86,True
1550,35155,16510,1068,2025-12-04,1,Wrong Item,1504.56,True
1551,35156,16510,283,2025-11-20,4,Changed Mind,1231.23,True
1552,35157,16510,472,2025-12-05,3,Not as Described,2108.69,True
1553,35215,16539,971,2023-10-20,2,Not as Described,2578.22,False
1554,35216,16539,1049,2023-11-04,4,Defective,2860.61,False
1555,35272,16564,472,2025-04-11,3,Defective,1978.61,True
1556,35274,16564,179,2025-05-02,4,Changed Mind,4524.01,True
1557,35354,16609,568,2024-08-08,6,Defective,365.99,True
1558,35355,16609,1080,2024-08-06,4,Changed Mind,5126.98,False
1559,35356,16609,412,2024-07-30,1,Wrong Item,1319.88,False
1560,35357,16609,868,2024-07-21,1,Changed Mind,1219.06,False
1561,35385,16622,1102,2024-06-08,2,Defective,1921.33,True
1562,35412,16638,932,2024-03-27,1,Not as Described,1659.05,True
1563,35428,16645,620,2023-07-25,4,Size Issue,4223.04,True
1564,35429,16645,997,2023-07-29,2,Changed Mind,14.76,True
1565,35430,16645,796,2023-07-30,1,Size Issue,1386.19,True
1566,35454,16658,147,2022-09-05,2,Damaged in Transit,3312.84,True
1567,35456,16658,44,2022-08-29,1,Not as Described,776.82,False
1568,35498,16676,360,2023-07-17,2,Defective,2177.9,True
1569,35500,16676,530,2023-07-27,1,Defective,1636.1,True
1570,35501,16677,449,2022-04-10,3,Size Issue,3230.48,True
1571,35502,16677,991,2022-03-27,2,Defective,1135.72,False
1572,35503,16677,17,2022-04-01,1,Changed Mind,306.12,True
1573,35601,16723,453,2025-07-08,2,Changed Mind,1910.02,True
1574,35602,16723,259,2025-07-14,1,Duplicate Order,982.11,True
1575,35645,16743,260,2023-04-19,1,Wrong Item,1228.87,True
1576,35646,16743,364,2023-04-18,6,Not as Described,3233.76,True
1577,35647,16743,1173,2023-04-24,4,Damaged in Transit,1865.39,True
1578,35648,16743,1049,2023-04-30,1,Size Issue,686.65,True
1579,35708,16774,1215,2024-08-04,2,Changed Mind,2935.34,True
1580,35709,16774,744,2024-07-18,1,Changed Mind,257.8,True
1581,35710,16774,575,2024-07-23,1,Changed Mind,1346.57,True
1582,35711,16774,655,2024-07-31,1,Size Issue,343.85,True
1583,35727,16782,728,2025-09-29,2,Wrong Item,1078.56,False
1584,35728,16783,1019,2026-01-08,2,Damaged in Transit,638.31,True
1585,35729,16783,479,2026-01-17,2,Wrong Item,1591.59,True
1586,35733,16786,498,2024-07-12,5,Damaged in Transit,7030.03,False
1587,35830,16832,893,2023-06-03,3,Defective,3446.84,False
1588,35831,16832,1187,2023-06-10,2,Defective,3228.7,True
1589,35832,16832,1044,2023-05-16,2,Changed Mind,2583.86,True
1590,35840,16836,1156,2024-12-25,1,Wrong Item,1187.68,True
1591,35841,16836,892,2024-12-14,1,Size Issue,1019.48,False
1592,35902,16863,512,2024-03-05,1,Changed Mind,283.85,True
1593,35903,16863,1094,2024-03-03,1,Defective,1248.61,False
1594,35999,16911,497,2022-09-11,1,Changed Mind,1554.8,True
1595,36000,16911,42,2022-08-25,1,Changed Mind,1165.9,False
1596,36002,16913,466,2022-07-30,1,Size Issue,896.05,True
1597,36003,16913,1211,2022-08-12,1,Not as Described,1174.96,False
1598,36025,16924,904,2023-06-24,3,Size Issue,4040.13,True
1599,36056,16940,156,2024-12-01,1,Not as Described,1565.36,True
1600,36073,16952,680,2025-10-23,4,Not as Described,2217.74,True
1601,36074,16952,740,2025-10-17,4,Not as Described,1988.47,False
1602,36086,16956,917,2025-07-19,1,Wrong Item,1352.28,False
1603,36087,16956,464,2025-07-31,5,Defective,5756.98,True
1604,36153,16988,156,2024-10-09,1,Changed Mind,1439.47,True
1605,36179,16997,757,2024-05-05,4,Changed Mind,6412.15,True
1606,36180,16997,658,2024-05-08,1,Defective,335.09,True
1607,36213,17016,1105,2023-06-13,2,Wrong Item,864.91,False
1608,36214,17016,510,2023-06-16,3,Defective,1726.48,True
1609,36215,17016,634,2023-06-18,1,Defective,389.83,False
1610,36216,17016,989,2023-06-06,5,Size Issue,6518.47,True
1611,36217,17016,464,2023-05-24,2,Wrong Item,2325.32,True
1612,36226,17021,861,2023-09-27,3,Wrong Item,2128.93,False
1613,36286,17044,628,2024-05-27,2,Changed Mind,3257.54,True
1614,36287,17044,1076,2024-05-30,2,Changed Mind,3018.58,False
1615,36297,17048,1040,2024-07-18,2,Wrong Item,2335.6,False
1616,36298,17048,39,2024-07-19,4,Duplicate Order,4677.14,False
1617,36299,17048,215,2024-07-02,1,Not as Described,1745.69,True
1618,36373,17082,739,2023-11-24,1,Changed Mind,241.98,True
1619,36374,17082,173,2023-12-03,2,Changed Mind,1687.67,True
1620,36375,17082,488,2023-12-08,2,Changed Mind,2295.89,True
1621,36376,17082,902,2023-12-09,1,Damaged in Transit,939.77,False
1622,36377,17082,563,2023-12-04,1,Changed Mind,967.1,False
1623,36411,17096,547,2024-12-28,1,Changed Mind,157.34,True
1624,36412,17096,1148,2024-12-25,1,Size Issue,30.77,True
1625,36444,17113,747,2025-12-04,1,Changed Mind,340.7,True
1626,36445,17113,549,2025-11-15,1,Defective,1304.65,True
1627,36580,17171,10,2025-12-01,2,Size Issue,166.46,False
1628,36581,17171,1044,2025-12-20,2,Changed Mind,2732.22,True
1629,36606,17184,388,2024-10-01,1,Changed Mind,1280.3,True
1630,36626,17195,149,2025-10-01,3,Defective,1395.34,True
1631,36627,17195,850,2025-09-28,2,Defective,371.63,True
1632,36628,17195,478,2025-10-04,1,Damaged in Transit,183.46,True
1633,36659,17207,599,2023-06-05,1,Changed Mind,266.12,True
1634,36660,17207,929,2023-06-05,2,Size Issue,579.97,True
1635,36739,17244,1201,2024-02-07,3,Defective,4975.69,True
1636,36740,17244,807,2024-01-20,3,Wrong Item,2707.7,False
1637,36769,17256,256,2023-04-27,3,Wrong Item,3522.66,True
1638,36770,17256,1071,2023-04-18,1,Damaged in Transit,1623.48,False
1639,36771,17256,628,2023-04-18,4,Changed Mind,6822.0,False
1640,36772,17256,241,2023-04-27,2,Changed Mind,853.1,True
1641,36796,17265,322,2022-10-28,3,Wrong Item,1144.26,False
1642,36797,17265,372,2022-10-07,1,Changed Mind,1616.92,True
1643,36798,17265,263,2022-10-19,2,Defective,435.64,True
1644,36800,17266,1207,2023-09-13,1,Changed Mind,1136.61,True
1645,36801,17266,808,2023-10-03,3,Changed Mind,5104.15,False
1646,36827,17279,415,2025-01-02,2,Not as Described,1360.1,True
1647,36935,17329,21,2024-02-06,1,Size Issue,345.34,True
1648,36989,17349,801,2025-02-16,5,Changed Mind,5968.62,False
1649,36990,17349,862,2025-02-01,1,Defective,1409.73,False
1650,36991,17349,324,2025-01-30,5,Changed Mind,1891.53,True
1651,36992,17349,137,2025-02-02,1,Changed Mind,1509.49,True
1652,37020,17365,71,2022-08-21,3,Not as Described,2317.15,True
1653,37021,17365,1120,2022-08-18,1,Defective,312.88,True
1654,37090,17399,378,2025-12-22,1,Defective,914.81,False
1655,37091,17399,259,2025-12-24,2,Size Issue,2068.74,False
1656,37093,17399,849,2025-12-24,1,Changed Mind,916.61,False
1657,37120,17410,288,2023-07-20,1,Damaged in Transit,280.32,True
1658,37121,17410,1066,2023-07-06,4,Wrong Item,5749.88,True
1659,37131,17417,885,2024-12-17,1,Duplicate Order,1569.92,False
1660,37132,17418,832,2022-11-28,2,Duplicate Order,2283.91,True
1661,37133,17418,204,2022-12-08,4,Size Issue,1000.75,True
1662,37134,17418,238,2022-11-23,2,Size Issue,3033.89,True
1663,37135,17418,647,2022-11-29,4,Size Issue,5356.76,False
1664,37160,17429,53,2024-03-28,2,Damaged in Transit,928.24,False
1665,37165,17432,197,2025-02-24,1,Changed Mind,745.38,True
1666,37167,17432,736,2025-02-07,2,Size Issue,167.14,True
1667,37238,17472,975,2025-01-19,1,Wrong Item,152.99,True
1668,37240,17472,1116,2025-01-12,4,Changed Mind,5044.49,False
1669,37266,17482,1149,2025-05-25,2,Size Issue,2447.01,True
1670,37271,17484,317,2025-09-21,5,Defective,7897.75,True
1671,37297,17495,1082,2025-06-22,4,Damaged in Transit,4371.85,True
1672,37406,17547,366,2022-05-28,2,Damaged in Transit,212.45,True
